,Texas Predict,New York Predict,California Predict,Florida Predict,Illinois Predict,Arizona Predict,Georgia Predict,Massachusetts Predict,New Jersey Predict,Pennsylvania Predict,North Carolina Predict,Louisiana Predict,Maryland Predict,Virginia Predict,Ohio Predict,South Carolina Predict,Alabama Predict,Tennessee Predict,Wyoming Predict,Oklahoma Predict,Arkansas Predict,Maine Predict,Minnesota Predict,Utah Predict,South Dakota Predict,North Dakota Predict,Iowa Predict,Missouri Predict,Wisconsin Predict,Vermont Predict,Mississippi Predict,Colorado Predict,Idaho Predict,Indiana Predict,Nevada Predict,Washington Predict,New Mexico Predict
83,13906.39808960259,237278.5322368145,37459.270330145955,16863.901866599917,34230.31163401902,3899.2514892015606,16403.07903289795,19279.940286651254,45872.68503382802,23038.918618112803,-3370.514663401991,15818.076906725764,2319.4172827061266,6612.706754822284,14307.903707958758,5209.89898359403,3181.171079631895,-2036.0886119306087,-40.60325682075927,1666.9282340444624,4060.188861330971,138.555975354393,3068.551479373127,4350.689356215298,1947.8801696095616,566.8801604770124,865.3059339849278,7006.216503214091,4143.977101193741,20.702929077742738,510.3324947413057,3623.746772063896,-81.18052210193127,9831.120609305799,736.596790375188,7906.980579718947,3169.7019876446575
84,14256.753958761692,245265.83775877953,38220.50685994327,17164.948163554072,35908.2380309701,3917.5389683805406,16932.097263634205,19789.478508755565,47316.62850826979,23910.488933324814,-3187.239053659141,16307.916142977774,2924.3933968245983,7186.542963609099,14729.244052432477,5267.122469376773,3262.56945845671,-1812.9136878997087,-37.27023704414023,1741.4976609870791,4122.547106817365,140.78586536925286,3205.021028406918,4413.196787936613,2001.152461161837,574.5011440012604,950.757872487884,7072.193315252662,4230.130551150069,21.4382680496783,618.5868769534864,3796.1609195917845,-70.74991117406171,10231.424414087087,757.5825875392184,8097.9043850675225,3235.4182039853185
85,14607.150806114078,252764.35539126396,39084.519259631634,17492.2269070521,37591.588916257024,3944.4027352146804,17461.10524982214,20298.980874940753,48764.183185994625,24809.617083519697,-3003.960882779211,16787.569737061858,3568.853921024129,7769.129937514663,15153.431100770831,5324.336030753329,3343.96495600231,-1559.5618460793048,-33.92961389181437,1822.094403905794,4197.658854536712,143.01557530416176,3364.805248565972,4475.705820368603,2055.951190413907,582.1223276143428,1045.1921189087443,7139.161927625537,4331.736621679738,22.17360452050343,730.4662285605446,3969.5175655651838,-60.000478697475046,10639.168962370604,778.5677444189787,8288.817945867777,3304.3672156054527
86,14957.589912228286,259402.86368131638,39962.49497868121,17851.48400813341,39307.981031015515,3974.1320942994207,17990.102991461754,20808.44482406974,50226.32097825408,25719.271507114172,-2820.6807910464704,17268.975148908794,4228.896403219551,8360.29223864898,15581.260086037219,5386.950389947742,3425.3566118422896,-1276.7364387400448,-30.58898073504679,1904.3795764446259,4272.804537322372,145.24511516356142,3549.529181327671,4538.217093795538,2112.033689627424,589.7437513340265,1151.957840193063,7208.747381810099,4443.537618499249,22.908935989107704,846.4508428005502,4143.43093871139,-49.171851060236804,11052.264366298914,799.552581156604,8479.72126211971,3377.9829391278327
87,15308.069996535778,264974.4227528572,40823.75671714544,18210.82178503275,41068.44263151288,4009.8417084664106,18519.087927415967,21322.562359273434,51718.56749802828,26635.057292878628,-2637.398458318785,17750.09627453983,4888.911353191361,8969.673188403249,16008.402686566114,5463.463719934225,3506.745386403054,-966.3615201134235,-27.248407604929525,1986.661067348905,4347.946378402412,147.47446493856842,3752.4006911553442,4600.730608217418,2168.745908420533,597.3654551780783,1266.1102009587921,7281.034835614264,4560.896602924913,23.644267457711976,967.8271308075637,4318.593826610595,-38.343983760569245,11465.347604826093,820.5369376810268,8670.614333823323,3454.766148934141
88,15669.525833800435,269957.61692523956,41655.90601041913,18570.240237750113,42846.13044001162,4047.4129491485655,19048.06133825332,21837.197244167328,53157.588467001915,27565.590105950832,-2454.113564454019,18227.932741865516,5548.896850086749,9583.724371623248,16428.531613200903,5557.146272622049,3588.129999116063,-649.8331495095044,-23.90787449257914,2068.9383964054286,4423.083097208291,149.73469842516351,3985.053743235767,4663.245723349974,2225.4550858633593,604.9873190931976,1388.0303304176778,7355.177192948759,4686.511412728578,24.37958391965367,1096.311374567449,4493.8418723177165,-27.516936825122684,11878.41803766787,841.520813992247,8861.495240125805,3533.303417498246
89,16070.409095846117,274560.6563985348,42455.308604985476,18929.736805148423,44643.64657178521,4086.2589958123863,19577.02194340527,22356.821224093437,54543.13801601529,28509.84549149871,-2270.827069878578,18685.92295795679,6210.638966877013,10204.635560512543,16824.007034301758,5674.431624356657,3669.511730549857,-328.81798688322306,-20.56739140243735,2151.211883756332,4498.21469374001,152.09257526294095,4239.368252456188,4725.762759335339,2282.1617021691054,612.6094231149182,1519.0219273790717,7430.697442032397,4821.750655537471,25.114900381595362,1230.096851941198,4671.8495432287455,-16.38867615838535,12291.475664824247,862.5043701613322,9052.365901879966,3614.223503973335
90,16514.53203521669,278774.28010106087,43254.900723695755,19289.823714643717,46482.76325315237,4126.185522181913,20105.96974287182,22879.075491800904,55798.61253499985,29462.27858774364,-2087.538014166057,19118.515658192337,6874.66241652146,10840.46857431531,17206.41809515655,5808.057030662894,3754.232544451952,7.543509127572179,-17.22694833006244,2233.4818495437503,4573.341808281839,154.5651030028239,4507.046774961054,4788.28203631565,2338.865597266704,620.23176724324,1661.028974922374,7508.468930609524,4959.282756317407,25.850216843537055,1363.881689030677,4851.034376770258,-5.194386176299304,12704.520486295223,883.4872860461473,9238.365280907601,3695.4390816390514
91,17015.881021507084,282878.1232237816,44101.76631063223,19693.36671754718,48332.48816430569,4168.1500733830035,20653.077284805477,23401.29390358925,56896.41833305359,30426.13691650331,-1904.247037600726,19553.415942937136,7541.537052020431,11476.922663860023,17588.80610577762,5941.656185314059,3847.055515507236,375.3026248887181,-13.88653527101269,2315.747973625548,4648.463800549507,157.18008398835082,4783.048992976546,4850.802914006636,2395.5664510140195,627.8543114603963,1815.106181311421,7587.331463582814,5100.50417506136,26.585533305478748,1497.666846262291,5033.685709349811,5.9989233704982325,13117.552502080798,904.4698817888275,9415.583801455796,3776.6520981676877
92,17525.61132889241,286526.370793581,44990.05060642958,20152.852637693286,50195.1826736331,4211.72589994967,21202.80358940363,23923.46877604723,57849.991135299206,31394.029036164284,-1720.9547804668546,19992.77260620147,8213.665860239416,12113.356264308095,17971.17234673351,6075.229088310152,3951.949125621468,767.2865758650005,-10.546172234171536,2398.0107362149283,4723.581310827285,159.7948848939268,5065.788282081485,4913.3260326925665,2452.264743624255,635.4771358019207,1982.6079078484327,7666.193356271833,5246.622167760506,27.32083476075786,1631.451363209635,5218.257894739509,17.244616174139082,13530.572992749512,925.4520773538388,9590.41086025536,3858.1295520998538
93,18035.4043841362,289972.6368486881,45893.45073327422,20678.491448052227,52078.46872508526,4258.132103132084,21714.09106813371,24445.607792586088,58743.41819435358,32361.83407716453,-1537.659321911633,20438.813837245107,8891.068689990789,12749.771936796606,18353.515537455678,6208.775739651173,4076.1258569546044,1168.9701932482421,-7.205829206213821,2480.269336956553,4798.694339115173,162.4095557417604,5358.158727176487,4979.432502295822,2508.9604750974104,643.1001602322794,2163.599943742156,7745.055248960853,5397.69628085196,28.056141218257835,1765.2763781370595,5404.74645094946,29.112625270499848,13943.578116595745,946.4337126701139,9765.227674506605,3939.8781664203852
94,18545.262748375535,293233.722448349,46984.638553112745,21241.028560325503,53972.9930460453,4305.046051740646,22265.450097620487,24967.713514342904,59611.187782138586,33329.856814816594,-1354.3613022193313,20896.613248623908,9575.324482284486,13386.170961894095,18735.839519649744,6351.2479537166655,4226.272518280894,1570.6627746112645,-3.8424359445343725,2562.524256063625,4873.8022451289,165.02407652296824,5664.0474940650165,5052.867985796183,2565.6533252913505,650.7233847514726,2354.629395995289,7823.915220797062,5553.608061745763,28.79143266909523,1901.3561541214585,5594.556801952422,40.8265259466134,14356.574276462197,967.4150278442539,9940.034244209528,4021.882574306801
95,19061.821047216654,296376.13520026207,48106.892965734005,21841.033827513456,55877.300910651684,4351.952957222238,22902.456112205982,25489.778257906437,60465.45505523682,34304.241416975856,-1131.0211848467588,21367.904730141163,10264.835727866739,14022.549497894943,19118.13917104155,6506.491918116808,4395.062016556039,1972.3668810911477,-0.4530611477093771,2644.7754935361445,4948.905669152737,167.63843723310856,5981.1335522681475,5136.087333085015,2622.343134135008,658.3468493772671,2555.0098798703402,7902.775192633271,5709.517281502485,29.526721618822194,2037.8452318254858,5788.2171822711825,52.534584028762765,14769.556350074708,988.3957827696577,10114.82928879559,4104.5275866054
96,19722.23585471511,299317.22208857536,49247.05997109413,22485.231515020132,57791.986502707005,4398.852179292589,23536.865133792162,26011.802023276687,61139.341443777084,35279.57363985479,-861.2021920271218,21801.874041557312,10954.31239809841,14658.91138650477,19500.41833333671,6678.542704321444,4582.2654501535,2374.0793112665415,2.985475475725252,2727.0232094451785,5024.003650760278,170.2526478766231,6310.036056675017,5232.426425209269,2679.03070198372,665.9705541096628,2760.7940428424627,7981.63388390094,5865.425220690668,30.262010568549158,2177.1297906525433,5986.285919789225,64.95509842352476,15182.525618001819,1009.3762975884601,10290.858801454306,4187.695391010493
97,20491.329953074455,302165.88266193867,50394.085701555014,23129.58030961454,59713.863767683506,4445.866972673684,24165.844544768333,26530.56802228093,61809.43734943867,36251.9477494061,-583.4119801875204,22232.006769627333,11643.753852695227,15295.256627723575,19883.43638367951,6873.020087368786,4781.557770911604,2775.8045471273363,6.462349119829014,2809.2670836485922,5099.097150377929,172.86672846239526,6654.499389696866,5346.4155935216695,2735.715068411082,673.5944989486597,2968.201006297022,8060.513704549521,6022.253888659179,30.997297017165693,2323.145017726347,6173.496716655791,77.37413216091227,15595.483360812068,1030.3561721229926,10468.495427630842,4271.793848602101
98,21427.233470603824,304969.1393971443,51541.4085239172,23774.077650159597,61651.34347975254,4495.325731113553,24794.818833470345,27002.800721675158,62479.4103205204,37182.03236348927,-305.6288114748895,22661.57092526555,12333.159451372921,15931.582660414279,20268.22930201888,7075.0105660408735,4991.851455997676,3177.540027536452,10.04848127195146,2891.5071161463857,5174.186488147825,175.48062896821648,7007.747422903776,5470.422969665378,2792.396873701364,681.2187639297917,3178.1111611053348,8140.497375279665,6181.59503210336,31.732578463561367,2481.203031493351,6352.552212774754,90.50968401425052,16007.255297154188,1051.33572651539,10654.635028913617,4357.5435993261635
99,22372.751496732235,307745.41199207306,52779.078017920256,24418.726097792387,63624.22835081816,4548.02080639638,25423.793122172356,27447.98781350255,63149.255234748125,38050.23990571499,-17.737795133143663,23090.172093361616,13022.531755268574,16567.89204571396,20654.651103541255,7276.961347088218,5212.575051700696,3579.286392778158,13.766972188022919,2977.5946168228984,5249.27070364356,178.26452494773548,7361.012103501707,5594.422342255712,2849.0761178545654,688.8431089464575,3392.432234250009,8220.591815188527,6342.175765894353,32.46786741328833,2655.4653595667332,6534.4422473572195,104.06466208223719,16415.04210419953,1072.3148006945848,10839.569615200162,4448.686784598976
100,23364.823311567307,310433.7863624096,54053.43323945999,25063.523091375828,65615.00020325184,4605.872731190175,26052.764849737287,27881.95968605578,63818.977214396,38866.003043949604,289.1261246986687,23522.804491221905,13711.866922676563,17204.183503054082,21042.737644165754,7478.872430510819,5437.230633106083,3998.448490165174,17.67150570231024,3068.6456011608243,5327.018501702696,181.73000353272073,7716.577325481921,5718.415952287614,2905.7524807285517,696.4677741052583,3614.158515119925,8300.900110043585,6510.059582069516,33.20313635413186,2839.0111692715436,6716.769596096128,117.42215247068089,16807.241830974817,1093.293474696111,11018.128250725567,4543.955961707979
101,24437.724612653255,313034.5903337002,55328.141897916794,25708.46863090992,67568.86094808578,4663.884406909347,26681.734016165137,28291.966998949647,64488.581381738186,39611.81640625,631.6474755294621,23955.40615543723,14401.16879530251,17840.453190729022,21434.62235108018,7680.746377445757,5672.638188116252,4444.497404620051,21.686988475266844,3166.4964044466615,5409.93211325258,185.23479957366362,8078.152255620807,5842.403159476817,2962.425962323323,704.0925993351266,3842.6058599725366,8381.594496313483,6684.300140477717,33.93840279386495,3029.5620090328157,6899.091182276607,130.77808216621634,17187.975347042084,1114.2717485199682,11195.001658052206,4639.369843062013
102,25526.996701955795,315635.1074576378,56603.18862646818,26353.562716394663,69498.45235794783,4722.6826718542725,27311.627753078938,28664.855752140284,65160.091035068035,40371.40612490475,1095.327257644385,24387.971963733435,15090.430970303714,18476.70879215002,21829.314064234495,7882.580626755953,5927.974591031671,4907.662398181856,25.685183572932146,3273.6582215875387,5499.84211102128,188.73951557907276,8447.834465187043,5967.645323835313,3019.096882781014,711.7177447071299,4074.3157733231783,8463.808917440474,6870.487122796476,34.67366923359805,3225.6663544103503,7081.408286467195,144.06362060981337,17560.07527001202,1135.2494620950893,11372.35527858138,4734.781483421102
103,26616.366114467382,318133.26105475426,57878.593914210796,26998.805347830057,71423.16736280918,4787.0021080598235,27945.376001298428,29028.28622609377,65831.73386752605,41118.29004250467,1697.7073391899467,24820.501916110516,15779.658569954336,19105.758634395897,22227.71942615509,8084.374538157135,6211.5705804899335,5370.82803202793,30.04231803060975,3393.5658575501293,5599.234718829393,192.24419156671502,8829.621248878539,6094.188545830548,3075.7649219594896,719.3430501502007,4310.0351467728615,8546.74365837127,7063.79278562963,35.382393889449304,3429.61962451227,7265.15322457999,156.98075549153145,17925.877356901765,1156.2268555280752,11550.843482837081,4830.190882785246
104,27705.85077814758,320469.6737229824,59192.00647622347,27644.199086353183,73310.24389714003,4856.038838624954,28579.119127243757,29388.5818682611,66503.27425450087,41857.329197227955,2351.4036438427866,25253.001134842634,16468.851594254375,19717.920338734984,22633.715998381376,8286.130032502115,6529.206642881036,5834.694136865437,34.553360819700174,3516.292024869472,5711.489997338504,195.7488275365904,9223.107947036624,6222.938827704638,3132.429759716615,726.9685956998728,4551.08392634429,8630.736148916185,7265.901076607406,36.05433471420838,3636.924462625757,7448.9013641141355,169.69880198303144,18287.363927811384,1177.2037687478587,11729.32656481862,4925.599001580849
105,28947.769198566675,322742.44725704193,60633.52199271321,28304.992942139506,75197.15651869774,4927.563073579222,29215.83829447627,29744.810424745083,67113.4190633893,42542.284820228815,3005.121077876538,25685.46961992979,17158.00876263529,20327.476086094975,23039.69208151102,8487.847109790891,6870.458950288594,6303.233676590025,39.06438359990716,3639.0108289197087,5835.862015374005,199.25340347981546,9616.60937173292,6354.554381687194,3189.0923564787954,734.5943013206124,4794.244043296203,8715.860021766275,7473.6797250807285,36.67128612505621,3856.295137666166,7632.645661942661,182.0033048716141,18650.745740160346,1198.1801217189059,11909.313034266233,5021.005199523643
106,30306.03239312768,324997.10842967033,62136.192340403795,28993.106447160244,77083.90522748232,5000.658886274323,29855.1544547081,30099.317897111177,67678.89764159918,43222.968466579914,3658.859641291201,26117.902249097824,17847.128794528544,20935.846026986837,23445.642553269863,8707.499830052257,7219.955557957292,6771.770655177534,43.575426388997585,3761.722589842975,5960.237234830856,202.7579193963902,10010.128724388778,6489.774095825851,3245.7520719617605,742.2203270834871,5037.404800532386,8801.784890238196,7693.8478741794825,37.209032370810746,4092.9486858658493,7815.980177838355,194.13801237533335,19016.03816077113,1219.1560745122842,12091.425247490406,5116.409476613626
107,31657.262705266476,327212.6354277134,63701.595179736614,29711.551498621702,78947.85981625319,5074.578424682841,30495.489947497845,30445.4043507576,68209.64720100164,43903.56503427029,4312.621254939586,26550.304144620895,18536.218092776835,21542.63574630022,23851.572535932064,8980.116224847734,7573.485956527293,7243.849686346948,48.086349124787375,3884.427947923541,6088.190362788737,206.26241530408151,10403.662803582847,6634.842022322118,3302.4092263076454,749.8465129174292,5280.929239233956,8888.179087080061,7914.482150226831,37.63536415135604,4336.077749030665,7998.055254574865,206.27111916837748,19381.315214559436,1240.1317871990614,12273.529777303338,5211.812473135069
108,32978.271599859,329245.76848745346,65303.873270750046,30466.390307992697,80631.45913183689,5151.10808191821,31141.316518187523,30790.04632309079,68703.82372289896,44576.44745707512,4966.403997968882,26982.670184224844,19225.265132263303,22149.407537654042,24257.476907223463,9300.817328039557,7932.567619718611,7718.902197666466,52.563516874215566,4007.1259427350014,6227.178790140897,209.7668511851225,10797.214810736477,6794.754939619452,3359.06317923218,757.4730188935064,5525.628919713199,8976.35007277131,8136.729302350432,38.14084357145475,4586.3178092986345,8180.1252090372145,218.4026252507465,19746.57690152526,1261.1068596015684,12459.376128390431,5307.212908519432
109,34315.45151397586,331109.6616089344,67024.77298676968,31222.484074532986,82292.33603924513,5229.646631050855,31787.450425326824,31134.665245190263,69197.8670656681,45231.72462359071,5620.20723009482,27415.00549018383,19914.28399924189,22756.156278774142,24663.458112627268,9623.676189221442,8299.162378534675,8195.792324841022,57.016593927983195,4130.070126848295,6379.057420417666,213.27124704839662,11190.780904144049,6969.827227294445,3415.7148911617696,765.0996849406511,5771.989817731082,9066.094877198339,8360.131527297199,38.682444028381724,4837.7155035268515,8361.34934797883,230.53265067574102,20111.82834394276,1282.0813717553392,12670.454801991582,5402.61238347739
110,35717.085003852844,332959.21236276627,68823.78738373518,31978.75968180597,83810.18880754709,5310.910230036825,32440.852839499712,31479.263678193092,69692.2792121768,45886.91983371973,6274.03479302302,27847.310062497854,20603.26188802719,23362.88709193468,25071.4011490345,9962.643962353468,8675.831370055676,8678.81381418556,61.469630963983946,4258.542525349185,6548.954290337861,216.77556287613697,11584.366206079721,7156.549487262964,3472.364041954279,772.726591094397,6019.941181875765,9157.697786577046,8585.629402659833,39.23585973097943,5091.699626063928,8541.278832126409,242.66103537229355,20476.544508710504,1303.0557238380425,12887.066812254488,5498.0089771561325
111,37120.6752024591,334808.3533346653,70656.03509545326,32735.214568674564,85298.06602746248,5392.1680664643645,33095.60753405094,31823.83393868804,70187.17285245657,46542.017720639706,6941.857689525932,28279.581340029836,21292.20776259899,23969.597415998578,25479.32113520801,10325.044218916446,9063.221921678632,9163.442417047918,65.92264799110126,4394.621821120381,6726.418680045754,220.27983868611045,11977.966874837875,7365.081110037863,3529.009671183303,780.3537373547442,6269.887671805918,9255.37059083581,8813.710184767842,39.78930544690229,5347.5194436032325,8721.084101125598,254.49761051277164,20840.333541855216,1324.0295957075432,13104.768586345017,5593.404930550605
112,38524.470292031765,336657.1255028248,72503.0810572207,33491.848735138774,86785.76909005642,5473.420780617744,33757.78440386057,32168.388832360506,70681.94355815649,47197.01828435063,7636.119204107672,28711.816761642694,21981.11009784043,24576.287250965834,25887.21551001072,10714.696254581213,9447.626187466085,9656.280744820833,70.37568502710201,4541.136469924822,6906.601716764271,223.7840944872005,12371.58291041851,7588.765700347722,3585.653059417382,787.981043686159,6523.027899675071,9357.26030729711,9050.124266650528,40.34277867503988,5609.841668047011,8898.2725283131,266.311455561663,21204.112330451608,1345.0029073283076,13322.465238161385,5688.7989630922675
113,39928.47539484501,338505.44691085815,74355.24417087436,34248.6621811986,88273.26726168394,5554.668372496963,34419.9612736702,32512.91811466217,71176.60157382488,47851.916402578354,8337.066567037255,29144.02401074767,22669.986821711063,25182.961719110608,26297.41746932268,11112.20649909228,9828.113834373653,10149.115230888128,74.82860200980213,4701.937781646848,7097.373134456575,227.28827025275677,12765.216873958707,7820.818806067109,3642.2938865143806,795.608590124175,6780.513096600771,9464.644303079695,9296.186151914299,40.89625940650876,5878.928815945983,9075.225971173495,278.12377993541304,21567.87575222552,1365.9760588780046,13540.154206566513,5784.19043449685
114,41332.69563317299,340303.85687947273,76221.72916308045,35005.65490685403,89647.54268527031,5635.910842102021,35085.867159068584,32857.42178559303,71671.13665491343,48506.73768669367,9069.16632084176,29576.195403933525,23358.827689662576,25789.61313702166,26709.401980042458,11509.697535075247,10203.471523709595,10641.944594681263,79.20874668343458,4870.323580689728,7296.2697595357895,230.79242600942962,13158.866204321384,8065.469504799694,3698.931512190029,803.236456704326,7038.642419502139,9578.878700267524,9557.169221807271,41.44976264797151,6154.102506116033,9248.908841982484,289.93462365178857,21931.623807176948,1386.9482500012964,13757.83933326602,5879.580625332892
115,42737.131007015705,342089.56360816956,78157.2163105011,35762.82691210508,90978.94467413425,5717.148829717189,35770.14151960611,33201.904967427254,72165.54880142212,49161.456525325775,9830.767812673002,30008.333502337337,24047.632701694965,26396.249188110232,27122.856583446264,11907.166801393032,10572.119033895433,11135.74590999633,83.58518971363083,5038.702656747773,7510.744500905275,234.2965017305687,13552.532182075083,8327.464864123613,3755.5662565864623,810.864643426612,7296.774303540587,9697.816625703126,9827.27506197989,42.00328839942813,6432.017893530428,9420.96667131409,301.74394669302274,22295.359056442976,1407.9204411245883,13975.516776554286,5974.968895316124
116,44240.39553850889,343744.9187040329,80170.91546207666,36520.17819695175,92310.16226112843,5798.381054773927,36482.28105157614,33546.36253789067,72659.84825789928,49803.697504103184,10605.843446683139,30440.440867096186,24736.396735534072,27002.859627828002,27542.209485545754,12304.616859182715,10932.78219923377,11661.22849099338,87.96157271717675,5207.076290389523,7743.361056782305,237.8005774517078,13946.216087788343,8613.153942860663,3812.1990801300853,818.4929101844318,7554.908748716116,9820.197359658778,10121.906350832433,42.55683415976819,6714.1130566596985,9590.188041329384,313.2936344627524,22659.081500023603,1428.892312105745,14193.187816999853,6070.355884730816
117,45921.26468196511,345388.226211071,82251.21442228556,37282.59797208011,93641.16471260786,5879.608157556504,37254.566326737404,33890.79961925745,73154.01453524828,50427.482929080725,11405.084049329162,30872.514937072992,25425.132596865296,27609.45213958621,27964.03132379055,12702.043866738677,11293.441522866488,12195.050134323537,92.33795572072268,5375.442560762167,7990.223937667906,241.30457313731313,14339.915360324085,8907.803799957037,3868.828382110223,826.6438890132122,7813.044474460185,9944.004006683826,10423.367551993579,43.11041493565426,7004.519109614193,9759.407490491867,325.7522857893491,23022.78857678175,1449.8632226604968,14410.852454602718,6165.740313008428
118,47628.503292798996,347020.87938785553,84353.65185141563,38088.352186605334,94936.8542060256,5960.830138064921,38033.377379179,34235.211089253426,73648.06812256575,51034.74901989102,12314.072577282786,31304.553151130676,26113.830041140318,28216.029284521937,28391.264844685793,13099.450385197997,11654.099565930665,12733.458774164319,96.66845835454296,5543.8014678657055,8255.013497546315,244.8084887873847,14733.628719113767,9209.161275066435,3925.455122953281,835.3022130904719,8071.182761341333,10073.039215058088,10728.35607919842,43.66400571598206,7303.520338609815,9928.62053681165,338.27202423708513,23386.480286717415,1470.8341332152486,14628.510689362884,6261.123460717499
119,49367.56147071719,348574.7314989567,86476.42470896244,38934.33674238622,96224.76808726788,6042.810855433345,38813.68413567543,34579.60207015276,74141.99877530336,51641.917787492275,13261.985266581178,31736.560631543398,26802.491629496217,28809.62402559817,28824.53752681613,13496.836414560676,12014.756328426301,13273.783144541085,100.9428160614334,5712.155252695084,8537.403191439807,248.31240443745628,15127.35872529447,9510.508505627513,3982.078982517123,844.7744985460304,8329.323609359562,10204.147023614496,11033.33500213921,44.21762150741415,7609.213818795979,10097.829101141542,350.7906221784651,23750.1566298306,1491.8044034857303,14846.163801848888,6356.504687573761
120,51106.90649598837,350127.10839509964,88640.37040621042,39845.415158197284,97512.49756664038,6125.517655164003,39594.01650354266,34923.97256195545,74635.80649346113,52248.98923188448,14227.444306015968,32168.532256036997,27491.114800795913,29384.48661006987,29266.543686389923,13894.201954826713,12375.410529784858,13814.10111207515,105.21711374167353,5880.501354113221,8819.79800760746,251.81628006976098,15521.106659434736,9811.84677220881,4038.7002809438854,855.4688465665095,8587.467018514872,10335.850296542048,11338.918353430927,44.771257307729684,7917.830836959183,10267.034464050084,364.25483995117247,24113.820167258382,1512.774353614077,15063.811792060733,6451.883353292942
121,52862.192038446665,351679.0345311165,90831.27975463867,40836.564963683486,98800.03239959478,6211.724248714745,40374.364238232374,35268.31232011318,75129.49127703905,52855.958230793476,15194.260748103261,32600.475708022714,28163.902461528778,29946.456430479884,29713.705414906144,14291.547005996108,12736.063450574875,14357.109554111958,109.49139141303021,6048.841052688658,9102.201787754893,255.32003564876504,15914.868679828942,10113.172233104706,4095.3186980914325,867.9299789946526,8845.61170823872,10468.224587384611,11646.745260804892,45.324903112486936,8230.326697230339,10436.234064400196,377.6790399570018,24477.468337863684,1534.2792612500489,15281.452098861337,6547.261378727853
122,54632.10679590702,353230.5918633938,93150.87087452412,41944.594820961356,100087.36234158278,6298.542313743383,41184.54409763217,35612.63671144843,75623.06337058544,53455.72531223297,16162.324463948607,33032.38586522639,28828.868409618735,30506.22111186385,30160.846654325724,14688.871568068862,13096.712529659271,14901.757123880088,113.65097816451453,6217.174348421395,9384.613251313567,258.823831245536,16308.65246988833,10414.488730020821,4151.934554101899,881.3261665636674,9103.76152023673,10601.946036331356,11954.560643061996,45.87858893501107,8547.825738787651,10605.430463328958,391.2605097866617,24841.106263920665,1556.6088550258428,15499.08728338778,6642.636843025684
123,56561.05279922485,354781.73941373825,95573.05090129375,43121.96746468544,101264.86048102379,6390.095280949026,42024.32557940483,35956.93549141288,76116.50228500366,54045.749828219414,17134.275985881686,33464.26016651094,29492.505127564073,31059.659784659743,30607.9622823745,15086.174360476434,13471.590005792677,15446.397010236979,117.78839507314842,6385.501241311431,9667.031117714942,262.32748678012285,16702.446504496038,10715.796262957156,4208.547528833151,894.7219539550133,9361.91133223474,10736.942931544036,12265.510857105255,46.432284761976916,8872.379432432353,10774.620459415019,408.5769978701137,25204.726262018085,1579.9027169123292,15716.714784502983,6738.011026754975
124,58549.58621785045,356332.3952257633,98192.12090224028,44442.77146831155,102432.43165314198,6488.912273198366,42892.68935099244,36301.20353773236,76609.82850939035,54635.67189872265,18106.247996911407,33896.10117301345,30145.09310014546,31606.442062184215,31055.059982463717,15483.456663787365,13886.495493352413,15991.036896593869,121.92579197289888,6553.8210910744965,9949.455386959016,265.8311423147097,17096.259747631848,11017.09227077663,4265.157942427322,908.117501239758,9620.06498593837,10872.7888436988,12577.312649227679,46.986000597826205,9200.810687616467,10943.80661379546,426.7319382051937,25568.333454430103,1603.1959385145456,15934.337163344026,6833.383929915726
125,60565.52892550826,357865.75824022293,101063.19654732943,45809.8859526217,103599.81842339039,6589.272990822792,43778.06419506669,36645.456217229366,77103.0317991972,55225.496646016836,19078.235374763608,34327.911445870996,30795.59374600649,32153.208972886205,31502.137193456292,15880.718478001654,14303.115662187338,16535.6716606766,126.06314885488246,6722.134537994862,10231.888620182872,269.48796585202217,17490.0870770216,11318.379314616323,4321.765154600143,921.5126483468339,9878.21992021054,11009.057983756065,12892.953585833311,47.53973644255893,9529.241942800581,11112.98892647028,446.59811828751117,25931.92528001964,1626.4881996903569,16156.194382347167,6928.754271939397
126,62609.07044634223,359397.60506153107,104045.00551521778,47239.02605473995,104766.99005812407,6698.455545119941,44680.44498935342,36989.68840762973,77596.12239897251,55815.22407010198,20050.23811943829,34759.6884239465,31439.88107331097,32699.957955628633,31949.191354215145,16277.961083687842,14719.739672727883,17080.297460779548,131.05078323860653,6890.441582072526,10514.328256249428,273.34747937857173,17883.93233437091,11619.654833339155,4378.369805635884,934.9075553473085,10136.37741561979,11146.258097141981,13210.347620770335,48.09350730283768,9857.673197984695,11282.16611687094,469.1880676546134,26295.504299923778,1650.3045335412025,16378.48187237978,7024.122693110257
127,64653.79521250725,360929.0421009064,107068.04879009724,48773.69524911046,105933.96704643965,6818.071531597525,45597.23986312747,37333.89498665929,78089.07981961966,56404.85417097807,21022.258792072535,35191.43466837704,32084.12998355925,33243.91529895365,32398.061361163855,16675.180639140308,15136.371366679668,17624.915577471256,136.79245239472948,7058.74222330749,10796.774295158684,277.2069929051213,18277.795519679785,11920.921388082206,4434.97221567668,948.3020621701144,10394.537472166121,11284.864274784923,13527.736533433199,48.647298171999864,10186.10317260027,11451.34074613452,493.9408172504045,26659.067953005433,1674.7246554587036,16600.761679001153,7119.489193428308
